# profile sequence_id transaction_id reset_before id_meas iq_meas id_ref iq_ref we vdc pi_reset uq_zero_en old_xd old_xq old_du_d old_du_q old_sat ud_raw uq_raw error_code ud_hi uq_hi du_d_next du_q_next ud_lim uq_lim scale limited sat_flag next_xd next_xq next_du_d next_du_q next_sat
1 0000 00000012 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 00005fb2b0 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000013 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000014 0 1ffe666 0001d8f 0003333 1ffe666 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 00029e163a fffe1eba46 0 00029e163a fffe1eba46 0000000000 0000000000 0014f0b 1ff0f5d 100000000 0 0 00005b0249 ffffbea29e 0000000000 0000000000 0
1 0000 00000015 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 00005b0249 ffffbea29e 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000016 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000017 0 0001d8f 000199a 0003333 1ffe666 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 0000bcd080 fffe4140b3 0 0000bcd080 fffe4140b3 0000000000 0000000000 0005e68 1ff20a0 100000000 0 0 000019a4e6 ffffc35305 0000000000 0000000000 0
1 0000 00000018 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 000019a4e6 ffffc35305 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000019 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000001a 0 000199a 1ffe271 0003333 1ffe666 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 0000df56ed 000022866d 0 0000df56ed 000022866d 0000000000 0000000000 0006fab 0001143 100000000 0 0 00001e554e 000004b068 0000000000 0000000000 0
1 0000 0000001b 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 00001e554e 000004b068 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000001c 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000001d 0 0000000 0000000 0007ba3 0002121 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 000436bafa 0001210cba 0 000436bafa 0001210cba 0000000000 0000000000 0021b5d 0009086 100000000 0 0 000092826f 00002741fc 0000000000 0000000000 0
1 0000 0000001e 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 000092826f 00002741fc 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000001f 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000020 0 0000000 0000000 0002121 0007ba3 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 0001210cba 000436bafa 0 0001210cba 000436bafa 0000000000 0000000000 0009086 0021b5d 100000000 0 0 00002741fc 000092826f 0000000000 0000000000 0
1 0000 00000021 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 00002741fc 000092826f 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000022 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000023 0 0000000 0000000 1ffa57e 0005a82 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 fffcea51c0 000315ae40 0 fffcea51c0 000315ae40 0000000000 0000000000 1fe7529 0018ad7 100000000 0 0 ffff94bf8d 00006b4073 0000000000 0000000000 0
1 0000 00000024 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 ffff94bf8d 00006b4073 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000025 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000026 0 0000000 0000000 1ff845d 1ffdedf 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 fffbc94506 fffedef346 0 fffbc94506 fffedef346 0000000000 0000000000 1fde4a3 1ff6f7a 100000000 0 0 ffff6d7d91 ffffd8be04 0000000000 0000000000 0
1 0000 00000027 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 ffff6d7d91 ffffd8be04 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000028 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000029 0 0000000 0000000 1ffdedf 1ff845d 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 fffedef346 fffbc94506 0 fffedef346 fffbc94506 0000000000 0000000000 1ff6f7a 1fde4a3 100000000 0 0 ffffd8be04 ffff6d7d91 0000000000 0000000000 0
1 0000 0000002a 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 ffffd8be04 ffff6d7d91 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000002b 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000002c 0 0000000 0000000 0005a82 1ffa57e 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 000315ae40 fffcea51c0 0 000315ae40 fffcea51c0 0000000000 0000000000 0018ad7 1fe7529 100000000 0 0 00006b4073 ffff94bf8d 0000000000 0000000000 0
1 0000 0000002d 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 00006b4073 ffff94bf8d 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000002e 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000002f 0 0000000 0000000 0008000 0000000 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 00045ccccd 0000000000 0 00045ccccd 0000000000 0000000000 0000000000 0022e66 0000000 100000000 0 0 000097ae14 0000000000 0000000000 0000000000 0
1 0000 00000030 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 000097ae14 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000031 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000032 0 0000000 0000000 0008000 000ddb2 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 00045ccccd 00078e4aa7 0 00045ccccd 00078e4aa7 0000000000 0000000000 0022e66 003c725 100000000 0 0 000097ae14 000106b57d 0000000000 0000000000 0
1 0000 00000033 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 000097ae14 000106b57d 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000034 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000035 0 0000000 0000000 1ff8000 000ddb2 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 fffba33333 00078e4aa7 0 fffba33333 00078e4aa7 0000000000 0000000000 1fdd19a 003c725 100000000 0 0 ffff6851ec 000106b57d 0000000000 0000000000 0
1 0000 00000036 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 ffff6851ec 000106b57d 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000037 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000038 0 0000000 0000000 1ff8000 0000000 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 fffba33333 0000000000 0 fffba33333 0000000000 0000000000 0000000000 1fdd19a 0000000 100000000 0 0 ffff6851ec 0000000000 0000000000 0000000000 0
1 0000 00000039 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 ffff6851ec 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000003a 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000003b 0 0000000 0000000 1ff8000 1ff224e 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 fffba33333 fff871b559 0 fffba33333 fff871b559 0000000000 0000000000 1fdd19a 1fc38db 100000000 0 0 ffff6851ec fffef94a83 0000000000 0000000000 0
1 0000 0000003c 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 ffff6851ec fffef94a83 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000003d 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000003e 0 0000000 0000000 0008000 1ff224e 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 00045ccccd fff871b559 0 00045ccccd fff871b559 0000000000 0000000000 0022e66 1fc38db 100000000 0 0 000097ae14 fffef94a83 0000000000 0000000000 0
1 0000 0000003f 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 000097ae14 fffef94a83 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000040 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000041 0 0001875 1fff86f 0004000 0003333 00640000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 00015ba730 001022dd96 0 00015ba730 001022dd96 0000000000 0000000000 000add4 008116f 100000000 0 0 00002edbc1 000045a324 0000000000 0000000000 0
1 0000 00000042 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 00002edbc1 000045a324 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000043 0 0000000 0000000 0000000 0000000 00000000 0180000 1 0 0000000000 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 00000044 0 0000000 0000000 00f0000 1f60000 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 0082e00006 ffa8bffffc 0 0014c0aaf4 fff22a38b2 006e1f5512 ffb695c74a 00a6055 1f9151c 02897ec58 1 1 0011c66658 fff4266670 006e1f5512 ffb695c74a 1
1 0000 00000045 0 0000000 0000000 00f0000 1f60000 00000000 0180000 0 0 0011c66658 fff4266670 006e1f5512 ffb695c74a 1 0094a6665e ff9ce6666c 0 0014c0aaf5 fff22a38b2 007fe5bb69 ffaabc2dba 00a6055 1f9151c 023bd4bf7 1 1 000d86888f fff6fba4f6 007fe5bb69 ffaabc2dba 1
1 0000 00000046 0 0000000 0000000 00f0000 1f60000 00000000 0180000 0 0 000d86888f fff6fba4f6 007fe5bb69 ffaabc2dba 1 0090668895 ff9fbba4f2 0 0014c0aaf5 fff22a38b2 007ba5dda0 ffad916c40 00a6055 1f9151c 024ca8bc7 1 1 0005b89652 fffc2f9bc9 007ba5dda0 ffad916c40 1
1 0000 00000047 0 0000000 0000000 00f0000 1f60000 00000000 0180000 0 0 0005b89652 fffc2f9bc9 007ba5dda0 ffad916c40 1 0088989658 ffa4ef9bc5 0 0014c0aaf5 fff22a38b2 0073d7eb63 ffb2c56313 00a6055 1f9151c 026e4adcf 1 1 fffec436d6 0000d2861c 0073d7eb63 ffb2c56313 1
1 0000 00000048 0 0000000 0000000 00f0000 1f60000 00000000 0180000 0 0 fffec436d6 0000d2861c 0073d7eb63 ffb2c56313 1 0081a436dc ffa9928618 0 0014c0aaf4 fff22a38b3 006ce38be8 ffb7684d65 00a6055 1f9151c 028facd66 1 1 fff95f6e31 00046b0bdf 006ce38be8 ffb7684d65 1
1 0000 00000049 0 0000000 0000000 0000000 0000000 00000000 0180000 0 0 fff95f6e31 00046b0bdf 006ce38be8 ffb7684d65 1 fff95f6e31 00046b0bdf 0 fff95f6e31 00046b0bdf 0000000000 0000000000 1fcafb7 0023586 100000000 0 0 ffe398524c 0012efc923 0000000000 0000000000 0
1 0000 0000004a 0 0000000 0000000 0000000 0000000 00000000 0180000 0 0 ffe398524c 0012efc923 0000000000 0000000000 0 ffe398524c 0012efc923 0 ffeb3f5514 000dd5c748 fff858fd38 00051a01db 1f59fab 006eae4 0bb086a53 1 1 ffe398524c 0012efc923 fff858fd38 00051a01db 1
1 0000 0000004b 0 0000000 0000000 0000000 0000000 00000000 0180000 0 0 ffe398524c 0012efc923 fff858fd38 00051a01db 1 ffe398524c 0012efc923 0 ffeb3f5514 000dd5c748 fff858fd38 00051a01db 1f59fab 006eae4 0bb086a53 1 1 ffe5201fa6 0011ea9592 fff858fd38 00051a01db 1
1 0000 0000004c 0 0000000 0000000 0000000 0000000 00000000 0180000 0 0 ffe5201fa6 0011ea9592 fff858fd38 00051a01db 1 ffe5201fa6 0011ea9592 0 ffeb3f5514 000dd5c748 fff9e0ca92 000414ce4a 1f59fab 006eae4 0c5af2855 1 1 ffe6a7ed00 0010e56201 fff9e0ca92 000414ce4a 1
1 0000 0000004d 0 0000ccd 0000000 0008000 0008000 001e0000 0180000 0 1 ffe6a7ed00 0010e56201 fff9e0ca92 000414ce4a 1 ffea9509fa 0000000000 0 ffea9509fa 0000000000 0000000000 0000000000 1f54a85 0000000 100000000 0 0 ffe869e0ea 0000000000 0000000000 0000000000 0
1 0000 0000004e 0 0000000 0000000 00a0000 00a0000 00000000 0180000 1 0 ffe869e0ea 0000000000 0000000000 0000000000 0 0000000000 0000000000 0 0000000000 0000000000 0000000000 0000000000 0000000 0000000 100000000 0 0 0000000000 0000000000 0000000000 0000000000 0
1 0000 0000004f 0 0000000 0000000 000199a 1ffe666 00000000 0180000 0 0 0000000000 0000000000 0000000000 0000000000 0 0000df5fa6 ffff20a05a 0 0000df5fa6 ffff20a05a 0000000000 0000000000 0006fb0 1ff9050 100000000 0 0 00001e567d ffffe1a983 0000000000 0000000000 0
